"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"ICICIBANK","ICICI Bank Limited","7(2)","Anindya Banerjee","Employees/Designated Employees","Equity Shares","Nil","0",,"19800","3519648","Buy","Equity Shares","19800","0","27-Dec-2019","27-Dec-2019","31-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","31-Dec-2019 19:51","https://archives.nseindia.com/corporate/xbrl/IT_1063610_183289_31122019075147_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","PRASANNA BALACHANDER","Employees/Designated Employees","Equity Shares","23133","0",,"7800","4297800","Sell","Equity Shares","15333","0","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:51","https://archives.nseindia.com/corporate/xbrl/IT_1063610_183289_31122019075147_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","PRASANNA BALACHANDER","Employees/Designated Employees","Equity Shares","28133","0",,"5000","2720000","Sell","Equity Shares","23133","0","27-Dec-2019","27-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:51","https://archives.nseindia.com/corporate/xbrl/IT_1063610_183289_31122019075147_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","LALIT KUMAR SHARMA","Employees/Designated Employees","Equity Shares","33560","0.01",,"7000","1308550","Sell","Equity Shares","26560","0","19-Dec-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","RAJIV KUMAR JAIN","Employees/Designated Employees","Equity Shares","19343","0",,"7000","1178922","Sell","Equity Shares","12343","0","25-Nov-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Rajeev Lochan Agrawal","Key Managerial Personnel","Equity Shares","51750","0.01",,"10000","1877125","Sell","Equity Shares","41750","0.01","05-Dec-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","BSE,NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Manish Rustagi","Employees/Designated Employees","Equity Shares","48400","0.01",,"14200","2377600","Sell","Equity Shares","34200","0.01","05-Dec-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Ashu Khanna","Employees/Designated Employees","Equity Shares","200375","0.03",,"10000","2138338","Sell","Equity Shares","190375","0.03","31-Dec-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Yashpal Chopra","Employees/Designated Employees","Equity Shares","27957","0",,"13257","2461275","Sell","Equity Shares","14700","0","19-Nov-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Ravi Telkar","Employees/Designated Employees","Equity Shares","72000","0.01",,"10000","2091750","Sell","Equity Shares","62000","0.01","31-Dec-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Sachin Chaudhary","Employees/Designated Employees","Equity Shares","314686","0.05",,"10000","2127500","Sell","Equity Shares","304686","0.05","31-Dec-2019","31-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Sachin Chaudhary","Employees/Designated Employees","Equity Shares","344686","0.06",,"30000","5754002","Sell","Equity Shares","314686","0.05","26-Dec-2019","30-Dec-2019","30-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:23","https://archives.nseindia.com/corporate/xbrl/IT_1063609_183283_31122019072308_WEB.xml"
"21STCENMGM","21st Century Management Services Limited","7(2)","SIDDHARTH IYER","Promoter Group","Equity Shares","523000","4.98",,"294105","4463000","Sell","Equity Shares","228895","2.18","26-Dec-2019","30-Dec-2019","30-Dec-2019","Market Sale","-","-","0","0","0","0","BSE,NSE","-","31-Dec-2019 19:10","https://archives.nseindia.com/corporate/xbrl/IT_1063608_183280_31122019071027_WEB.xml"
"BALRAMCHIN","Balrampur Chini Mills Limited","7(2)","Novel Suppliers Pvt. Ltd.","Promoters","Equity Shares","2809101","1.28",,"900000","166050000","Buy","Equity Shares","3709101","1.69","30-Dec-2019","30-Dec-2019","31-Dec-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1063606_183276_31122019070738_WEB.xml"
"BALRAMCHIN","Balrampur Chini Mills Limited","7(2)","VIVEK SARAOGI","Promoters","Equity Shares","34469184","15.67",,"1400000","258300000","Buy","Equity Shares","35869184","16.3","30-Dec-2019","30-Dec-2019","31-Dec-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1063606_183276_31122019070738_WEB.xml"
"BALRAMCHIN","Balrampur Chini Mills Limited","7(2)","SUMEDHA SARAOGI","Promoters","Equity Shares","25327099","11.51",,"2300000","424350000","Sell","Equity Shares","23027099","10.47","30-Dec-2019","30-Dec-2019","31-Dec-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","31-Dec-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1063606_183276_31122019070738_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Techno Projects Management Limited","Promoter Group","Equity Shares","264454220","10.94",,"34570000","9221547500","Pledge Revoke","Equity Shares","264454220","10.94","26-Dec-2019","26-Dec-2019","30-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","31-Dec-2019 19:06","https://archives.nseindia.com/corporate/xbrl/IT_1063605_183274_31122019070611_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Sahyog Holdings Private Limited","Promoter Group","Equity Shares","112067860","4.64",,"4349000","1169446100","Pledge Revoke","Equity Shares","112067860","4.64","27-Dec-2019","27-Dec-2019","30-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","31-Dec-2019 19:06","https://archives.nseindia.com/corporate/xbrl/IT_1063605_183274_31122019070611_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Vividh Finvest Private Limited (Formerly Vividh Consultancy & Advisory Services Private Limited)","Promoter Group","Equity Shares","143370690","5.93",,"8870000","2387360500","Pledge Revoke","Equity Shares","143370690","5.93","26-Dec-2019","26-Dec-2019","30-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","31-Dec-2019 19:06","https://archives.nseindia.com/corporate/xbrl/IT_1063605_183274_31122019070611_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","NARASIMHA RAO CHAVA","Promoter Group","Equity Shares","6000","0.01",,"4350","1607144","Buy","Equity Shares","10350","0.01","27-Dec-2019","27-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:47","https://archives.nseindia.com/corporate/xbrl/IT_1063600_183268_31122019064745_WEB.xml"
"ITC","ITC Limited","7(2)","SANJIV PURI","Director","Equity Shares","62500","0",,"25000","5975000","Sell","Equity Shares","37500","0","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"ITC","ITC Limited","7(2)","PARITOSH WALI","Employees/Designated Employees","Equity Shares","245350","0",,"1000","237550","Sell","Equity Shares","244350","0","27-Dec-2019","27-Dec-2019","27-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"ITC","ITC Limited","7(2)","PARITOSH WALI","Employees/Designated Employees","Equity Shares","248850","0",,"3500","893160","Sell","Equity Shares","245350","0","30-Oct-2019","30-Oct-2019","27-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"ITC","ITC Limited","7(2)","M. GANESAN","Employees/Designated Employees","Equity Shares","232400","0",,"99000","23581800","Pledge","Equity Shares","232400","0","30-Dec-2019","30-Dec-2019","31-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"ITC","ITC Limited","7(2)","C.V. SARMA","Employees/Designated Employees","Equity Shares","259430","0",,"10730","2575200","Sell","Equity Shares","248700","0","30-Dec-2019","30-Dec-2019","30-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"ITC","ITC Limited","7(2)","A. ROY","Employees/Designated Employees","Equity Shares","50000","0",,"50000","11900000","Pledge","Equity Shares","50000","0","30-Dec-2019","30-Dec-2019","31-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","31-Dec-2019 18:46","https://archives.nseindia.com/corporate/xbrl/IT_1063599_183266_31122019064608_WEB.xml"
"HINDALCO","Hindalco Industries Limited","7(2)","HINDALCO EMPLOYEE WELFARE TRUST","Other","Equity Shares","5558727","0.24",,"326945","69397345","Buy","Equity Shares","5885672","0.26","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:36","https://archives.nseindia.com/corporate/xbrl/IT_1063596_183260_31122019063650_WEB.xml"
"IBULHSGFIN","Indiabulls Housing Finance Limited","7(2)","Indiabulls Housing Finance Limited ? Employees Welfare Trust","Other","Equity Shares","5200000","1.22",,"3200000","986387266","Buy","Equity Shares","8400000","1.96","30-Dec-2019","31-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063595_183258_31122019063449_WEB.xml"
"IBULHSGFIN","Indiabulls Housing Finance Limited","7(2)","Indiabulls Housing Finance Limited ? Employees Welfare Trust","Other","Equity Shares","Nil","0",,"5200000","1610478003","Buy","Equity Shares","5200000","1.22","24-Dec-2019","27-Dec-2019","27-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063595_183258_31122019063449_WEB.xml"
"MOTOGENFIN","The Motor & General Finance Limited","7(2)","GEE GEE HOLDINGS (P) LTD","Promoter Group","Equity Shares","883515","4.56",,"131","4716","Buy","Equity Shares","883646","4.56","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063594_183256_31122019063429_WEB.xml"
"AARTIIND","Aarti Industries Limited","7(2)","DILIP TEJSHI DEDHIA","Promoter Group","Equity Shares","152990","0.09",,"10000","8321028","Sell","Equity Shares","142990","0.08","27-Dec-2019","27-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063593_183254_31122019063402_WEB.xml"
"AARTIIND","Aarti Industries Limited","7(2)","VALIANT ORGANICS LTD","Promoter Group","Equity Shares","270800","0.16",,"10800","8983604","Sell","Equity Shares","260000","0.15","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063593_183254_31122019063402_WEB.xml"
"AARTIIND","Aarti Industries Limited","7(2)","VALIANT ORGANICS LTD","Promoter Group","Equity Shares","294800","0.17",,"24000","20033759","Sell","Equity Shares","270800","0.16","27-Dec-2019","27-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:34","https://archives.nseindia.com/corporate/xbrl/IT_1063593_183254_31122019063402_WEB.xml"
"NAVINFLUOR","Navin Fluorine International Limited","7(2)","Piyushkumar G. Vashi","Employees/Designated Employees","Equity Shares","13900","0.03",,"1000","1039000","Sell","Equity Shares","12900","0.03","27-Dec-2019","27-Dec-2019","30-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:31","https://archives.nseindia.com/corporate/xbrl/IT_1063591_183249_31122019063125_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"3500000","1064875000","Pledge","Equity Shares","49533849","10.91","26-Dec-2019","26-Dec-2019","30-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","31-Dec-2019 18:25","https://archives.nseindia.com/corporate/xbrl/IT_1063587_183243_31122019062537_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Bhanu Vyapaar Private Limited","Promoter Group","Equity Shares","43765902","9.64",,"7000000","2129750000","Pledge","Equity Shares","43765902","9.64","26-Dec-2019","26-Dec-2019","30-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","31-Dec-2019 18:25","https://archives.nseindia.com/corporate/xbrl/IT_1063587_183243_31122019062537_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Manish Jain","Employees/Designated Employees","Equity Shares","16585","0",,"500","382685","Buy","Equity Shares","17085","0","30-Dec-2019","30-Dec-2019","30-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","31-Dec-2019 18:14","https://archives.nseindia.com/corporate/xbrl/IT_1063584_183235_31122019061456_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Manish Jain","Employees/Designated Employees","Equity Shares","17085","0",,"2500","10629100","Sell","Equity Shares","14585","0","30-Dec-2019","30-Dec-2019","30-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:14","https://archives.nseindia.com/corporate/xbrl/IT_1063584_183235_31122019061456_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Manish Jain","Employees/Designated Employees","Equity Shares","14085","0",,"2000","896320","Buy","Equity Shares","16085","0","13-Nov-2019","13-Nov-2019","30-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","31-Dec-2019 18:14","https://archives.nseindia.com/corporate/xbrl/IT_1063584_183235_31122019061456_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Manish Jain","Employees/Designated Employees","Equity Shares","16085","0",,"500","224080","Buy","Equity Shares","16585","0","30-Dec-2019","30-Dec-2019","30-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","31-Dec-2019 18:14","https://archives.nseindia.com/corporate/xbrl/IT_1063584_183235_31122019061456_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Vinod Chauhan","Employees/Designated Employees","Equity Shares","71020","0",,"1000","1719895","Sell","Equity Shares","70020","0","20-Dec-2019","20-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1063583_183232_31122019060940_WEB.xml"
"SPANDANA","Spandana Sphoorty Financial Limited","7(2)","Chaitanya .D  Vaidya","Immediate relative","Equity Shares","34750","0.05",,"2300","2761633","Buy","Equity Shares","37050","0.06","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:03","https://archives.nseindia.com/corporate/xbrl/IT_1063581_183229_31122019060357_WEB.xml"
"GANECOS","Ganesha Ecosphere Limited","7(2)","Sandeep Yarns Private Limited","Promoter Group","Equity Shares","428800","1.96",,"12000","2948627","Buy","Equity Shares","440800","2.02","27-Dec-2019","27-Dec-2019","30-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:02","https://archives.nseindia.com/corporate/xbrl/IT_1063580_183227_31122019060221_WEB.xml"
"GANECOS","Ganesha Ecosphere Limited","7(2)","GPL Finance Limited","Promoter Group","Equity Shares","2175241","9.96",,"38470","9448700","Buy","Equity Shares","2213711","10.14","27-Dec-2019","27-Dec-2019","28-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 18:02","https://archives.nseindia.com/corporate/xbrl/IT_1063580_183227_31122019060221_WEB.xml"
"MOTILALOFS","Motilal Oswal Financial Services Limited","7(2)","NIKHIR NEMCHAND JAIN","Employees/Designated Employees","Equity Shares","93","0",,"2000","667700","Buy","Equity Shares","2093","0","18-Dec-2019","18-Dec-2019","27-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","31-Dec-2019 17:49","https://archives.nseindia.com/corporate/xbrl/IT_1063577_183222_31122019054927_WEB.xml"
"MOTILALOFS","Motilal Oswal Financial Services Limited","7(2)","NIKHIR NEMCHAND JAIN","Employees/Designated Employees","Equity Shares","2093","0",,"1393","1033900","Sell","Equity Shares","700","0","27-Dec-2019","27-Dec-2019","27-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:49","https://archives.nseindia.com/corporate/xbrl/IT_1063577_183222_31122019054927_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Indiabulls Ventures Limited Employees Welfare Trust","Other","Equity Shares","9354441","1.53",,"514537","107328500","Buy","Equity Shares","9868978","1.61","30-Dec-2019","31-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1063575_183218_31122019054753_WEB.xml"
"MADHAV","Madhav Marbles and Granites Limited","7(2)","ARUNA DOSHI","Immediate relative","Equity Shares","663457","7.42",,"1985","55337","Buy","Equity Shares","665442","7.44","30-Dec-2019","30-Dec-2019","30-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1063573_183215_31122019054345_WEB.xml"
"MADHAV","Madhav Marbles and Granites Limited","7(2)","ARUNA DOSHI","Immediate relative","Equity Shares","661126","7.39",,"2331","64562","Buy","Equity Shares","663457","7.42","27-Dec-2019","27-Dec-2019","30-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1063573_183215_31122019054345_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","REENA PRAVIN BHAGWATI","Director","Equity Shares","12166","0.12",,"2000","912200","Buy","Equity Shares","14166","0.14","27-Dec-2019","27-Dec-2019","28-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1063572_183213_31122019054304_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","Mahendra K Daga","Promoters","Equity Shares","3080697","21.57",,"8370","1109063","Buy","Equity Shares","3089067","21.63","26-Dec-2019","31-Dec-2019","31-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1063570_183210_31122019054054_WEB.xml"
"AAVAS","Aavas Financiers Limited","7(2)","RAJEEV SINHA","Employees/Designated Employees","Equity Shares","14197","0.02",,"1000","1875600","Sell","Equity Shares","13197","0.02","30-Dec-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1063569_183208_31122019054031_WEB.xml"
"AAVAS","Aavas Financiers Limited","7(2)","NITIN KUMAR SAHARIA","Employees/Designated Employees","Equity Shares","6137","0.01",,"644","1078216","Sell","Equity Shares","5493","0.01","14-Nov-2019","30-Dec-2019","31-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","31-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1063569_183208_31122019054031_WEB.xml"
"AAVAS","Aavas Financiers Limited","7(2)","MIHIR BHARAT DESAI","Employees/Designated Employees","Equity Shares","29839","0.04",,"2073","3937145","Pledge","Equity Shares","29839","0.04","30-Dec-2019","30-Dec-2019","30-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","31-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1063569_183208_31122019054031_WEB.xml"
